,yhat,yhat_lower,yhat_upper,y
0,0.7930044474207352,0.5173395775854617,1.1716627841937375,0.81
1,0.7963151131154604,0.512456760808601,1.1517896286657305,0.82
2,0.7990608766134475,0.5136365766428523,1.144205198522143,0.81
3,0.7984412591181673,0.4940812941170265,1.1514449176391088,0.78
4,0.8018732647414768,0.5301041558988202,1.1462019483428794,0.75
5,0.8206096280394755,0.532994001042645,1.1898742283798187,0.67
6,0.8250705384806365,0.5245717715554532,1.1943687751010206,0.67
7,0.8284510685845761,0.5142557074222129,1.1478686406737868,0.67
8,0.8283025338665959,0.5391932741002745,1.1578045887855737,0.69
9,0.8314127026501661,0.5521788603374367,1.1846178739018334,0.68
10,0.8359945869127972,0.5540490097296471,1.185848171066068,0.66
11,0.838377896384549,0.5435030962360861,1.1641646993122854,0.65
12,0.8393217757541902,0.5562630026824087,1.1770010956402102,0.68
13,0.8356080666864887,0.5426114064680394,1.1863771819895956,0.69
14,0.8357021289109621,0.5428586928048775,1.1905249141623053,0.65
15,0.8363791724466485,0.5548488870951003,1.1655420177676992,0.65
16,0.8353716406671188,0.5214714335892805,1.1904265919117942,0.66
17,0.8330187020649962,0.552554038642205,1.1873601633253141,0.66
18,0.8255689490905334,0.5388777138180045,1.1593445699345732,0.66
19,0.822663418418226,0.5375734945594872,1.1649852851011548,0.68
20,0.8072201495145948,0.5364375265007626,1.1572636342529794,0.65
21,0.8044534776504326,0.5110464323879262,1.1521346554943173,0.66
22,0.8007737605062228,0.514431997920755,1.1441842380189593,0.67
23,0.7925639793143995,0.4914769333902964,1.1554594268578042,0.67
24,0.7892025129880562,0.5228421798165526,1.1231114233708737,0.69
25,0.7866283159711438,0.5235484472113439,1.1230927323420725,0.66
26,0.7850694449533981,0.5166909170849194,1.107907101598725,0.65
27,0.7829562567837998,0.5162876115887023,1.0746901444449208,0.63
28,0.7761064932079713,0.4916092924671296,1.115826084388662,0.64
29,0.7748345533306726,0.5314814980524674,1.0944485785664022,0.61
30,0.7732447708109238,0.4765743360957406,1.0917812269392333,0.58
31,0.7742219666053667,0.4837559708964827,1.0911536809356845,0.6
32,0.7746282700550455,0.5058961382740939,1.1147776713122082,0.61
33,0.7715188418996217,0.5047638071184146,1.088710670629737,0.59
34,0.7725997500218373,0.4955164561728669,1.1015372227189912,0.59
35,0.7688814169715081,0.5112596758240668,1.0921011080080905,0.59
36,0.7713692594746582,0.5058132758060669,1.0679762370944132,0.58
37,0.7729945679832058,0.49874358246909467,1.1035485215760081,0.58
38,0.7704438897792851,0.4923132965240131,1.0925588222382747,0.58
39,0.7721373751001055,0.48570175708688246,1.0799810307063047,0.59
40,0.7932962768360563,0.5092175884763519,1.1266632582637368,0.58
41,0.7954499554635228,0.5415322809430405,1.1143828119686097,0.59
42,0.7964986191076013,0.5456168118169957,1.130618910621496,0.59
43,0.7916260622603137,0.5358936028018275,1.112743252612141,0.6
44,0.7924012616347338,0.5324817056503783,1.1016923236911698,0.59
45,0.7816850539467681,0.512866179824498,1.0780774443178491,0.61
46,0.7826199268085379,0.512824133695587,1.0822151742932888,0.61
47,0.7825238571932023,0.5400437755170053,1.1094920627297236,0.62
48,0.7773372471817053,0.5234150656444978,1.0748074855691332,0.62
49,0.7772384430795147,0.5146478395904208,1.094023193692006,0.61
50,0.781596866789674,0.5230036128111843,1.0853914457706089,0.63
51,0.7825485092584152,0.5359878427947169,1.0784999028764841,0.61
52,0.7827268390675397,0.5374610824641706,1.087854387645733,0.6
53,0.7788388210780874,0.5061054841587058,1.0513520186441383,0.63
54,0.7794529257834781,0.518910829857832,1.0963300605990272,0.59
55,0.778395930790555,0.5084475114949571,1.086987113254891,0.59
56,0.7807374136673881,0.527535579963677,1.0560646625084749,0.58
57,0.78239335845786,0.508670635721435,1.0960459048874642,0.59
